SaleID,CustomerID,CarModel,DealerID,Price,Date,FuelType,Region
4629,3324,XUV700,77,1685472,2024-04-02,Hybrid,North
4630,2461,Harrier,136,2016817,2022-01-06,CNG,North
4631,2130,Ertiga,149,1715707,2024-08-02,Diesel,South
4632,2681,Harrier,150,956744,2022-03-25,Hybrid,South
4633,3467,Swift,110,2091627,2023-09-13,Hybrid,North
4634,3658,Baleno,97,2952605,2022-06-21,Hybrid,Central
4635,4500,i20,45,1533974,2023-11-30,Hybrid,West
4636,1374,Harrier,91,2701430,2022-09-30,Diesel,Central
4637,3120,Creta,168,1041471,2023-06-14,Petrol,East
4638,3021,Ertiga,114,2849078,2022-11-15,Hybrid,North
4639,4705,Harrier,150,2002545,2023-03-05,Diesel,North
4640,2053,i20,158,496123,2024-04-26,Hybrid,Central
4641,4259,i20,190,1539930,2022-09-06,Diesel,East
4642,4435,Swift,73,854048,2023-01-22,CNG,Central
4643,2889,Alto,173,1604895,2022-12-29,Petrol,East
4644,2823,City,35,1809528,2022-03-09,Diesel,South
4645,2474,Creta,42,1947563,2023-03-14,Diesel,South
4646,3242,Harrier,133,1663724,2024-10-12,Diesel,North
4647,2179,City,27,670628,2022-10-23,Hybrid,South
4648,4243,Creta,198,2658906,2023-10-09,CNG,Central
4649,3894,Alto,190,2043323,2022-02-02,Hybrid,East
4650,2064,Harrier,32,527162,2022-02-01,CNG,North
4651,4134,Creta,136,743600,2023-07-09,Petrol,South
4652,3070,City,103,2409343,2022-11-01,Hybrid,North
4653,1359,Baleno,85,2125874,2024-03-03,Diesel,North
4654,4146,i20,146,769841,2022-04-06,Petrol,East
4655,3607,XUV700,78,526193,2023-06-05,Hybrid,Central
4656,3719,Seltos,143,1324404,2022-08-18,CNG,Central
4657,3041,Ertiga,154,2564848,2024-01-03,Hybrid,West
4658,4896,XUV700,181,718629,2022-12-24,Hybrid,Central
4659,2141,Harrier,44,1570935,2023-02-06,Diesel,South
4660,2635,Harrier,32,537293,2024-02-29,Diesel,West
4661,2403,Creta,28,425294,2022-04-09,Petrol,West
4662,2943,i20,167,1589686,2022-09-28,Diesel,West
4663,1678,Alto,160,1109009,2022-12-28,Hybrid,West
4664,4361,Swift,77,2389440,2023-06-12,Hybrid,Central
4665,3487,Creta,18,2938537,2023-06-24,CNG,West
4666,4739,Swift,103,2610000,2023-08-18,Hybrid,South
4667,3980,Seltos,70,1336402,2024-04-12,Petrol,South
4668,1006,City,119,1105443,2023-02-01,Petrol,North
4669,4267,Creta,139,2531910,2023-05-10,Diesel,South
4670,3468,Seltos,160,649416,2022-11-10,CNG,North
4671,2591,Ertiga,148,2758424,2023-05-05,Hybrid,South
4672,1832,Creta,97,1029382,2022-08-21,Diesel,West
4673,4264,i20,168,2557264,2024-10-26,Hybrid,East
4674,3606,i20,136,2576638,2023-10-26,Petrol,West
4675,4219,Harrier,35,997816,2022-09-01,Petrol,Central
4676,2810,Ertiga,69,2305286,2022-08-29,CNG,North
4677,4740,Harrier,126,413369,2023-07-12,Hybrid,East
4678,4273,Swift,99,1509004,2022-03-16,Hybrid,South
4679,4515,XUV700,78,465123,2022-10-10,Petrol,West
4680,1913,Alto,149,1393328,2022-03-28,CNG,North
4681,3011,Ertiga,111,1277346,2024-05-30,Diesel,North
4682,2442,City,152,538333,2024-07-18,CNG,South
4683,2450,Alto,17,1728784,2022-06-09,Diesel,North
4684,4054,Alto,146,1392839,2023-03-22,Diesel,South
4685,2502,Baleno,140,2248698,2022-03-23,Petrol,South
4686,4546,Creta,144,2860321,2024-10-27,Diesel,West
4687,1125,City,4,1879381,2022-07-01,Hybrid,North
4688,3442,Ertiga,162,414559,2024-05-19,Petrol,Central
4689,1816,Harrier,92,2379772,2024-08-23,CNG,Central
4690,3928,Swift,174,2283437,2023-04-23,CNG,West
4691,2829,Creta,75,892461,2022-07-02,Diesel,West
4692,1575,Baleno,159,441530,2022-06-23,Hybrid,South
4693,3372,Swift,153,2491964,2022-01-14,CNG,Central
4694,2415,Ertiga,103,2096161,2022-03-14,Diesel,North
4695,1929,XUV700,24,598250,2023-05-29,CNG,Central
4696,4759,Alto,65,1712085,2023-08-25,Hybrid,West
4697,4699,Baleno,117,1236115,2022-12-09,Diesel,West
4698,2463,Swift,153,2908369,2022-11-29,Hybrid,South
4699,4275,Harrier,156,2255108,2022-12-21,Diesel,North
4700,4557,Baleno,164,1831483,2024-04-26,Hybrid,West
4701,1832,Swift,82,1669171,2022-06-12,CNG,North
4702,2054,Baleno,6,1518127,2022-04-26,CNG,Central
4703,4459,Harrier,66,2696722,2024-10-28,Hybrid,South
4704,2648,Harrier,67,1715560,2024-03-01,CNG,Central
4705,2900,City,72,2940432,2023-06-27,CNG,West
4706,2457,i20,95,1272422,2023-02-18,Diesel,West
4707,3884,Alto,48,1454275,2023-11-13,Hybrid,North
4708,3973,Creta,70,1323426,2023-10-04,Diesel,West
4709,2399,Creta,78,1113896,2023-10-31,CNG,North
4710,4415,Ertiga,67,1808526,2022-01-22,CNG,East
4711,1442,Seltos,176,1593246,2024-08-26,Petrol,West
4712,4650,Ertiga,65,860650,2022-11-26,Hybrid,Central
4713,3122,Seltos,172,2099337,2024-06-20,Hybrid,Central
4714,1556,Baleno,63,2462904,2023-12-25,Diesel,North
4715,4843,Seltos,46,555846,2022-09-09,Hybrid,East
4716,4737,i20,147,1107744,2022-07-24,Diesel,West
4717,2178,i20,192,1014873,2024-04-11,CNG,South
4718,4501,Alto,73,487420,2024-03-01,Petrol,South
4719,3037,Swift,71,675196,2023-04-10,CNG,Central
4720,1362,Creta,110,1400015,2023-01-29,Diesel,West
4721,3495,Alto,178,1054459,2024-10-17,Diesel,South
4722,2257,i20,63,631224,2023-10-22,Petrol,North
4723,4634,Swift,41,1910369,2024-06-30,CNG,West
4724,2841,Ertiga,7,2567067,2023-06-14,Hybrid,Central
4725,3309,Creta,137,595619,2022-02-26,Petrol,East
4726,2850,City,4,734647,2023-06-06,Hybrid,North
4727,3172,Creta,89,1019694,2022-12-27,CNG,North
4728,1910,Baleno,177,2164550,2022-08-22,Petrol,West
4729,1244,XUV700,134,1690151,2022-08-11,CNG,East
4730,1541,Creta,82,2387450,2022-11-23,CNG,North
4731,3532,i20,21,2758849,2024-04-15,Hybrid,East
4732,3169,Baleno,143,1370504,2023-05-04,Hybrid,Central
4733,3172,Harrier,128,1336069,2023-04-23,Hybrid,North
4734,2572,Seltos,195,1310966,2024-09-11,CNG,South
4735,3217,Ertiga,194,1444601,2024-03-02,Diesel,Central
4736,1123,City,184,2891200,2023-05-27,CNG,Central
4737,4940,Ertiga,105,1065545,2024-10-09,Diesel,North
4738,4106,Harrier,104,1583140,2023-01-17,Petrol,South
4739,4158,XUV700,68,2686462,2023-03-28,Hybrid,East
4740,3693,Creta,160,2279638,2022-08-02,Hybrid,South
4741,2731,Alto,194,2668808,2023-07-19,CNG,Central
4742,1785,Baleno,110,401076,2024-01-02,Diesel,North
4743,3043,City,157,1613787,2023-03-15,Petrol,South
4744,3248,Harrier,66,1121970,2024-01-25,CNG,South
4745,3416,XUV700,162,1186329,2023-09-21,Petrol,Central
4746,1796,Ertiga,27,2131471,2024-06-21,Diesel,East
4747,1076,Harrier,60,2071207,2023-01-30,Hybrid,South
4748,1058,City,118,2429817,2022-09-04,Hybrid,South
4749,3478,City,167,2298713,2024-06-23,Diesel,West
4750,3685,XUV700,44,2435890,2022-09-05,Hybrid,Central
4751,2523,Ertiga,36,559270,2023-08-22,CNG,West
4752,2936,i20,19,2874166,2024-05-14,Diesel,Central
4753,3156,City,91,917855,2022-03-25,Hybrid,Central
4754,4807,Baleno,45,2163049,2024-02-12,Diesel,West
4755,4055,Baleno,149,1637488,2022-02-20,Petrol,East
4756,2301,Seltos,151,1919346,2023-07-04,CNG,East
4757,1067,Ertiga,155,2559065,2024-02-10,CNG,Central
4758,4140,Harrier,98,2424108,2024-09-07,CNG,West
4759,4236,Baleno,19,735752,2023-04-10,Hybrid,South
4760,4560,XUV700,41,2281686,2023-02-23,Petrol,Central
4761,3352,Harrier,26,2497470,2022-03-28,Hybrid,Central
4762,2932,Ertiga,28,688155,2022-09-16,Hybrid,North
4763,3721,XUV700,64,680931,2022-11-07,Diesel,East
4764,1364,Creta,68,2871582,2022-06-22,CNG,West
4765,4925,Swift,80,2378596,2024-07-28,Hybrid,South
4766,1820,Baleno,51,1285464,2023-05-20,CNG,South
4767,2402,Baleno,102,764449,2022-11-25,Petrol,Central
4768,3390,Seltos,176,2170847,2022-07-15,Petrol,South
4769,1946,i20,10,2359353,2022-03-03,CNG,South
4770,3946,Seltos,167,2315514,2023-07-16,CNG,Central
4771,2577,Ertiga,100,2869678,2024-06-15,Petrol,East
4772,2377,Seltos,122,1972780,2024-04-23,Petrol,North
4773,2439,i20,147,1199089,2022-02-09,Hybrid,East
4774,4180,i20,64,2578271,2023-12-29,Petrol,East
4775,4634,City,124,683635,2023-04-02,Hybrid,North
4776,1761,City,19,1577377,2024-05-27,Petrol,Central
4777,4568,Swift,76,1431652,2024-02-27,Hybrid,East
4778,1340,XUV700,62,1118835,2022-01-02,Diesel,West
4779,3989,Creta,141,1228612,2022-08-04,Diesel,West
4780,1382,i20,25,680684,2024-02-16,Hybrid,North
4781,2003,Creta,89,2699739,2023-11-10,CNG,West
4782,2556,Baleno,92,2426715,2023-02-18,Diesel,Central
4783,1299,Alto,42,2093594,2022-07-29,Petrol,South
4784,1138,Swift,117,671055,2022-02-12,CNG,Central
4785,1358,Ertiga,39,1154769,2022-05-18,Petrol,North
4786,1835,Harrier,158,725144,2023-09-30,Diesel,South
4787,2522,Creta,133,993593,2023-04-14,Petrol,West
4788,4456,Seltos,81,1451055,2023-12-27,Hybrid,East
4789,2627,i20,146,1820295,2022-07-21,CNG,West
4790,2982,Creta,107,1387771,2022-07-11,Diesel,Central
4791,2303,Harrier,111,1117972,2022-04-17,CNG,Central
4792,4708,i20,21,2967265,2022-11-23,Hybrid,North
4793,3530,Ertiga,50,907607,2024-01-20,Diesel,East
4794,1908,Alto,121,2205412,2023-10-06,Petrol,East
4795,2134,Seltos,134,971097,2022-12-23,CNG,South
4796,3913,Creta,50,2757614,2023-08-18,Diesel,South
4797,3186,City,194,2529357,2023-05-16,Diesel,Central
4798,1995,Swift,115,2980473,2023-04-13,Hybrid,North
4799,3482,Creta,1,1324061,2023-05-23,Diesel,Central
4800,3556,Creta,185,1615746,2022-04-16,Diesel,East
4801,3320,Harrier,30,1356294,2022-07-14,Hybrid,East
4802,4170,Harrier,186,2608099,2022-02-16,Petrol,Central
4803,4835,Swift,107,1221258,2024-10-05,Petrol,East
4804,4921,Creta,180,1970207,2023-06-21,Diesel,South
4805,3151,XUV700,165,1863866,2024-04-26,Petrol,East
4806,2237,Ertiga,48,1163001,2023-12-10,Hybrid,South
4807,2784,Harrier,87,2206231,2024-03-18,Petrol,West
4808,4735,Harrier,129,496320,2023-09-04,Diesel,North
4809,3809,XUV700,19,2901933,2022-04-25,Hybrid,North
4810,3834,i20,46,2561854,2023-11-11,Petrol,East
4811,1164,Creta,195,611945,2023-09-23,CNG,North
4812,1998,Swift,130,2639336,2022-08-07,CNG,West
4813,4924,Harrier,56,1527873,2022-07-16,Hybrid,East
4814,3567,Swift,145,2899253,2023-02-05,Petrol,South
4815,2307,Swift,92,1585587,2024-01-19,Diesel,West
4816,3564,Ertiga,82,2670173,2023-11-12,CNG,West
4817,1656,City,79,472353,2022-03-17,Petrol,North
4818,3660,Harrier,150,2504582,2022-10-14,Petrol,South
4819,3211,Seltos,105,1605976,2024-05-10,Diesel,Central
4820,2909,i20,27,2655843,2024-01-12,Diesel,West
4821,4730,Swift,55,1220916,2022-10-21,Petrol,North
4822,3046,Harrier,160,2655888,2024-03-19,Diesel,West
4823,3111,i20,60,2635004,2024-06-04,Hybrid,South
4824,4162,Seltos,109,1648515,2023-02-18,CNG,South
4825,2140,Harrier,156,2525756,2023-03-07,CNG,East
4826,2889,Creta,156,2080249,2022-06-20,Petrol,Central
4827,1266,Swift,120,781416,2023-06-28,Petrol,Central
4828,2845,Seltos,153,594798,2024-09-15,Diesel,North
4829,2708,Creta,85,2140979,2022-03-13,CNG,Central
4830,4630,Swift,86,1376555,2024-10-19,Diesel,South
4831,4211,Baleno,117,2324238,2023-06-16,Petrol,Central
4832,3293,Alto,154,1265523,2022-08-27,Petrol,North
4833,4732,XUV700,108,514919,2023-12-12,Petrol,West
4834,4829,Swift,75,2627883,2023-07-31,Petrol,Central
4835,3442,Seltos,119,2338734,2023-12-14,Petrol,Central
4836,2510,Seltos,199,2649034,2023-10-04,Petrol,South
4837,1475,Alto,145,1903792,2023-08-13,Hybrid,South
4838,4588,Harrier,7,1132084,2022-07-09,Hybrid,West
4839,1976,XUV700,184,924535,2024-03-22,Diesel,East
4840,2207,i20,192,2346910,2024-10-11,Hybrid,Central
4841,2043,Swift,148,2018859,2023-09-17,Diesel,South
4842,2960,Harrier,166,2294431,2023-09-21,Diesel,East
4843,1557,Creta,75,1648925,2024-06-07,Hybrid,Central
4844,2017,i20,58,2788348,2024-02-23,CNG,Central
4845,4595,XUV700,16,1759934,2023-11-02,Diesel,East
4846,2605,Harrier,179,1698559,2023-12-23,Petrol,South
4847,4600,City,27,2662543,2023-06-10,Diesel,West
4848,1882,i20,51,2962210,2023-06-21,Diesel,Central
4849,3194,Ertiga,75,1517434,2024-04-26,CNG,North
4850,1665,Ertiga,144,2447624,2024-09-22,Petrol,North
4851,4375,Swift,87,1489341,2024-07-02,CNG,North
4852,3667,Swift,188,818086,2022-06-27,CNG,West
4853,2771,Swift,123,2280292,2022-10-03,CNG,Central
4854,3867,XUV700,76,1760754,2022-11-08,Diesel,South
4855,1863,City,40,1910067,2024-03-01,Petrol,South
4856,1581,Harrier,67,591883,2023-11-29,Petrol,West
4857,4070,Creta,130,2206407,2022-01-27,CNG,Central
4858,1694,Baleno,102,453565,2024-07-01,Hybrid,East
4859,4833,Seltos,176,1247746,2023-02-26,Petrol,East
4860,2251,Creta,180,1830098,2023-05-16,Petrol,Central
4861,4173,Harrier,152,1238361,2024-06-26,CNG,Central
4862,2610,City,93,1673452,2022-11-21,Diesel,South
4863,4488,XUV700,110,2957305,2022-10-12,CNG,West
4864,2239,i20,82,932374,2023-05-13,Hybrid,West
4865,3454,Creta,78,1285641,2024-06-30,Hybrid,South
4866,1398,i20,2,1907857,2022-05-25,CNG,North
4867,2946,Baleno,65,1627417,2024-08-05,Hybrid,East
4868,1714,Harrier,20,1566985,2022-03-23,Diesel,Central
4869,1703,City,34,2841859,2024-09-06,Diesel,East
4870,3808,Harrier,41,1823932,2023-05-03,Diesel,East
4871,3546,Seltos,169,879207,2022-03-23,Hybrid,West
4872,4825,XUV700,23,2211724,2022-04-04,Diesel,South
4873,4536,Seltos,38,1362059,2022-12-09,CNG,North
4874,2714,Harrier,172,548010,2024-03-07,Diesel,North
4875,2972,Seltos,67,852718,2022-12-27,Hybrid,South
4876,4021,Alto,62,1238977,2023-09-16,Petrol,East
4877,4802,Harrier,140,2512161,2024-05-17,Hybrid,South
4878,1081,City,30,1216678,2023-03-05,CNG,South
4879,1603,Creta,87,2001049,2022-06-20,CNG,Central
4880,2970,City,193,1311300,2023-08-01,Hybrid,Central
4881,2710,Alto,169,748632,2022-03-09,Diesel,East
4882,3046,Creta,148,2543794,2022-01-01,Diesel,West
4883,4822,Alto,118,1982049,2022-05-31,Petrol,North
4884,3819,Creta,6,2037230,2024-06-20,Diesel,Central
4885,1902,City,75,813059,2022-09-15,CNG,East
4886,1364,Harrier,132,1214454,2024-01-20,Diesel,South
4887,1162,Swift,93,585333,2023-09-20,Hybrid,Central
4888,4119,Ertiga,10,1596087,2024-03-05,Hybrid,South
4889,3558,Ertiga,51,2490716,2022-01-19,Petrol,South
4890,4400,Alto,93,2315204,2022-02-04,CNG,Central
4891,2863,Ertiga,38,998673,2023-01-06,Hybrid,East
4892,1115,City,129,2199100,2023-05-06,CNG,North
4893,3988,i20,136,621443,2024-03-27,Diesel,East
4894,4920,Alto,102,2567424,2022-01-07,Petrol,West
4895,3384,Creta,81,566449,2023-07-03,Petrol,West
4896,1880,XUV700,83,458527,2023-01-06,Diesel,North
4897,3784,Seltos,191,2119305,2024-01-27,Hybrid,West
4898,4935,City,161,2213073,2023-07-28,CNG,South
4899,1839,Creta,143,2258815,2023-11-12,CNG,West
4900,3194,i20,31,1586443,2022-03-29,CNG,Central
4901,4646,XUV700,21,625993,2023-04-08,Hybrid,South
4902,4877,Ertiga,131,1086423,2023-04-26,Diesel,East
4903,2346,i20,126,592023,2024-04-02,CNG,North
4904,3490,Alto,194,803365,2023-06-08,Hybrid,Central
4905,3884,Baleno,35,2851501,2022-07-30,CNG,Central
4906,2036,Baleno,169,2749110,2022-09-01,Hybrid,North
4907,1942,Ertiga,187,469098,2022-08-27,Diesel,West
4908,4565,Baleno,144,2089246,2024-02-08,CNG,North
4909,2724,Baleno,184,1351127,2022-08-23,Diesel,North
4910,3334,Creta,45,1305875,2022-07-06,Petrol,West
4911,3767,Creta,59,1941134,2023-12-14,Hybrid,East
4912,2137,Seltos,178,791755,2023-05-12,Petrol,North
4913,3527,Harrier,12,2445767,2022-07-06,Diesel,West
4914,1021,Ertiga,140,1584018,2024-07-24,Diesel,Central
4915,4420,Baleno,33,1079405,2022-11-09,Diesel,North
4916,2749,Seltos,177,2861047,2024-03-29,CNG,North
4917,1682,Ertiga,21,2881214,2022-01-22,CNG,East
4918,4906,Baleno,60,845800,2022-03-09,Diesel,East
4919,4637,City,52,972959,2023-01-27,Diesel,Central
4920,3953,Swift,182,2478440,2023-12-30,CNG,East
4921,2833,City,167,1814253,2023-06-25,CNG,Central
4922,3367,XUV700,177,1444132,2023-07-22,Hybrid,North
4923,1125,Ertiga,123,1446022,2024-06-18,Diesel,West
4924,1276,Harrier,106,561711,2022-07-31,CNG,East
4925,2999,XUV700,192,2472202,2022-07-19,CNG,Central
4926,2227,Seltos,100,2033738,2024-09-13,Petrol,East
4927,3241,Seltos,154,1881558,2022-06-27,Diesel,East
4928,4752,Baleno,71,865196,2024-07-19,Diesel,South
4929,4735,XUV700,135,2172487,2022-02-13,CNG,North
4930,4618,Baleno,62,873655,2022-06-17,Petrol,East
4931,1695,Ertiga,88,1619231,2022-10-14,Hybrid,West
4932,2309,Seltos,24,1280111,2023-12-10,Diesel,South
4933,1056,Swift,40,1313182,2022-12-03,Hybrid,Central
4934,4805,Seltos,76,470400,2023-08-09,Diesel,Central
4935,4374,Creta,175,814556,2022-07-02,CNG,West
4936,4234,i20,136,539598,2022-01-16,Hybrid,West
4937,1018,Harrier,182,2962746,2024-06-05,Diesel,North
4938,4441,XUV700,9,1449783,2024-04-16,Hybrid,West
4939,3311,Baleno,3,1531420,2022-04-20,CNG,Central
4940,3841,i20,182,855636,2022-11-02,Petrol,North
4941,1112,i20,21,1500673,2024-09-06,Petrol,West
4942,4559,City,95,2617221,2022-01-06,Hybrid,West
4943,4398,Alto,176,1847221,2024-04-22,Hybrid,Central
4944,1541,City,175,2050177,2022-12-27,Hybrid,North
4945,3694,City,196,2863545,2023-10-18,Diesel,South
4946,1578,Harrier,191,871300,2024-09-10,CNG,South
4947,2088,Creta,16,905193,2023-12-25,Hybrid,North
4948,4363,Seltos,107,2861627,2022-04-25,Petrol,West
4949,1024,City,93,2738984,2022-10-03,Diesel,West
4950,2572,Ertiga,133,593171,2022-03-21,Hybrid,North
4951,3048,Seltos,139,502599,2022-06-28,Diesel,South
4952,3958,Creta,157,2201527,2023-07-15,Hybrid,East
4953,2572,Baleno,79,2062263,2023-05-24,Hybrid,Central
4954,1140,Alto,70,1846453,2022-09-17,Diesel,North
4955,2767,Seltos,48,2778078,2022-10-19,CNG,East
4956,1647,XUV700,15,2415259,2024-06-03,CNG,Central
4957,4972,Harrier,34,1581546,2022-10-18,Petrol,East
4958,3235,i20,60,1920247,2023-06-26,CNG,East
4959,4199,Baleno,190,1619716,2024-02-03,CNG,Central
4960,1200,Creta,2,2040827,2023-08-17,Diesel,East
4961,4198,City,80,483956,2024-08-05,Diesel,South
4962,1256,Ertiga,19,1114014,2023-04-25,Petrol,North
4963,4747,Ertiga,49,2815494,2023-01-16,Hybrid,South
4964,1546,Alto,78,1692005,2022-11-06,Diesel,South
4965,3241,Creta,28,2812168,2024-04-26,Diesel,Central
4966,3750,Baleno,48,404902,2023-03-01,Diesel,Central
4967,4175,XUV700,96,557922,2023-10-23,CNG,Central
4968,4606,i20,165,1497130,2022-08-14,Diesel,East
4969,4336,City,177,1120203,2022-01-25,Petrol,East
4970,1801,Harrier,109,1689948,2022-04-05,Petrol,North
4971,1941,Swift,176,2150750,2023-05-23,Diesel,East
4972,4455,Swift,73,2030329,2023-07-19,Hybrid,North
4973,4331,City,100,1093089,2023-10-06,Diesel,South
4974,1413,Baleno,29,1481376,2023-05-05,Petrol,North
4975,3014,City,188,1545719,2023-04-04,Hybrid,North
4976,2381,Creta,157,1042817,2024-06-19,CNG,Central
4977,2098,Swift,58,2725901,2022-12-04,Diesel,East
4978,4426,Alto,48,478871,2024-08-20,Petrol,West
4979,4655,Creta,23,2486212,2022-12-11,CNG,West
4980,4842,Swift,27,733857,2023-07-30,Petrol,Central
4981,1909,XUV700,7,703350,2024-07-31,CNG,South
4982,1187,i20,49,513682,2022-12-12,Petrol,South
4983,4756,Ertiga,182,1902237,2022-11-21,Petrol,South
4984,3015,Creta,109,2015920,2023-04-12,CNG,North
4985,2313,Ertiga,68,2662385,2022-04-01,Diesel,East
4986,3092,Ertiga,170,1376755,2022-10-21,Petrol,South
4987,4644,Swift,187,549479,2023-06-08,Hybrid,West
4988,3130,Creta,172,2968929,2024-04-29,Diesel,North
4989,2146,i20,154,1578189,2022-09-16,Hybrid,South
4990,1357,XUV700,151,2634863,2022-07-05,Petrol,South
4991,2551,Seltos,73,1177422,2022-12-10,CNG,East
4992,2089,Alto,101,2439545,2024-03-31,Diesel,East
4993,3983,Ertiga,8,2201798,2024-01-11,CNG,North
4994,2680,i20,53,593948,2023-07-23,CNG,West
4995,3422,Harrier,142,1274805,2024-08-07,Hybrid,Central
4996,1161,Harrier,199,835157,2023-05-24,Hybrid,West
4997,4817,Seltos,135,429974,2022-01-16,Diesel,East
4998,4451,Seltos,137,2541335,2023-06-09,Diesel,East
4999,4727,Seltos,3,2597513,2022-07-19,Diesel,Central
5000,4429,Alto,78,1767868,2022-11-05,Hybrid,West
5001,4259,Alto,145,774151,2022-09-16,Hybrid,West
5002,3369,XUV700,172,1557323,2023-03-01,CNG,Central
5003,1449,Ertiga,86,2922076,2024-02-18,CNG,East
5004,2497,Baleno,46,2074109,2023-10-01,CNG,North
5005,2036,Harrier,90,1612572,2024-07-08,Diesel,West
5006,3231,Swift,186,2258390,2024-10-08,Petrol,South
5007,3158,Swift,156,1296991,2022-12-16,Hybrid,West
5008,2950,Seltos,142,2595251,2024-08-18,Diesel,West
5009,3555,City,9,954661,2023-03-14,Hybrid,West
5010,2313,Harrier,115,1662328,2023-04-01,Petrol,East
5011,3342,Baleno,154,1654149,2023-09-16,Hybrid,South
5012,4522,Baleno,130,2162832,2023-10-05,Hybrid,West
5013,3951,Swift,75,2872405,2023-01-27,Hybrid,North
5014,2238,City,81,809853,2023-07-28,CNG,South
5015,1973,Baleno,128,2914637,2022-02-02,Petrol,Central
5016,1631,Harrier,34,702417,2024-07-09,Diesel,North
5017,4965,Ertiga,147,1067765,2023-02-14,Diesel,Central
5018,2590,i20,39,1672996,2024-10-19,Diesel,West
5019,2050,City,13,511141,2023-02-17,Petrol,East
5020,4701,Baleno,133,650766,2022-10-26,Hybrid,West
5021,3780,City,50,1490343,2022-03-14,Diesel,West
5022,4302,City,23,2617608,2022-09-18,Petrol,Central
5023,2588,Ertiga,122,1961396,2023-11-21,CNG,West
5024,4878,Harrier,120,2900341,2024-08-16,Petrol,North
5025,3368,Swift,88,1013749,2024-01-02,CNG,East
5026,3960,Ertiga,157,2887873,2023-11-16,Petrol,Central
5027,4304,Baleno,112,510159,2024-04-19,CNG,South
5028,2693,Seltos,111,2254592,2022-12-01,Diesel,West
5029,1436,Ertiga,72,784379,2024-01-02,Petrol,Central
5030,3828,Seltos,154,2873984,2024-03-14,CNG,West
5031,2556,Creta,57,1465126,2023-01-25,Hybrid,West
5032,4474,Swift,1,2065680,2024-01-30,Diesel,Central
5033,2076,Harrier,156,1722351,2024-06-01,Diesel,North
5034,4858,i20,113,828625,2024-08-29,CNG,South
5035,4384,City,62,1499157,2024-07-29,CNG,West
5036,2304,Seltos,47,1208917,2024-06-21,Petrol,North
5037,3773,i20,78,1294971,2022-01-24,CNG,West
5038,3078,i20,106,609402,2023-07-11,CNG,West
5039,3384,Seltos,187,1007842,2023-12-02,Hybrid,North
5040,1182,i20,159,1943207,2023-02-07,Diesel,West
5041,4094,City,198,1439907,2023-03-17,CNG,South
5042,3591,XUV700,126,1202172,2024-05-31,CNG,Central
5043,2469,Creta,177,1168758,2024-07-14,Hybrid,North
5044,4145,Seltos,5,2152579,2023-04-30,CNG,East
5045,4081,City,31,488560,2022-01-31,Hybrid,West
5046,4555,Swift,37,1719876,2022-11-18,Diesel,Central
5047,2479,Seltos,79,1354718,2023-07-20,Diesel,South
5048,2589,City,143,2822685,2022-01-10,Hybrid,South
5049,2587,City,52,2966062,2023-11-09,Hybrid,East
5050,1659,Ertiga,197,2368888,2024-04-30,Diesel,South
5051,1159,XUV700,139,2826796,2024-07-15,Diesel,Central
5052,4953,Seltos,43,2952535,2022-10-12,Hybrid,East
5053,4085,Harrier,198,1771454,2022-06-02,Petrol,North
5054,4249,City,151,2645430,2023-01-06,Diesel,East
5055,3459,Creta,40,2791633,2022-10-28,Diesel,North
5056,4949,Ertiga,63,1680013,2022-05-26,Hybrid,South
5057,2011,City,130,2059959,2023-12-03,Hybrid,Central
5058,1052,Seltos,87,446939,2022-05-21,Hybrid,West
5059,3455,Baleno,73,1722948,2022-03-25,Petrol,East
5060,3894,City,175,448419,2022-01-21,Hybrid,South
5061,2045,Alto,104,759057,2024-10-26,Petrol,Central
5062,2053,Baleno,158,1179704,2024-08-24,Hybrid,West
5063,3750,City,16,973517,2023-03-29,Hybrid,East
5064,3307,i20,59,2116758,2022-12-08,Petrol,Central
5065,2228,City,47,954358,2023-01-28,CNG,South
5066,4130,Swift,116,599795,2024-09-29,Diesel,East
5067,2494,i20,158,2096909,2024-08-28,Hybrid,East
5068,3823,Seltos,109,2242143,2022-06-07,CNG,North
5069,2489,Creta,9,1134404,2024-03-21,Petrol,North
5070,2035,Baleno,65,2858389,2023-11-30,Hybrid,East
5071,4702,Harrier,59,909467,2022-06-15,Petrol,Central
5072,2950,Ertiga,102,1810346,2022-02-03,Petrol,South
5073,4361,Creta,192,2739915,2022-09-12,Petrol,West
5074,1849,i20,136,2274449,2022-10-29,CNG,North
5075,4831,Ertiga,123,2233059,2022-08-08,Petrol,South
5076,1353,Baleno,180,2351198,2024-07-23,Diesel,East
5077,4710,Harrier,146,1619532,2023-05-24,Hybrid,South
5078,2098,Alto,91,2195539,2024-08-10,Hybrid,South
5079,3920,Alto,96,1544684,2022-08-03,Diesel,South
5080,2739,Harrier,58,1538812,2022-09-02,Hybrid,East
5081,4632,Ertiga,177,1500790,2022-01-20,Diesel,North
5082,4662,Seltos,32,1401494,2022-07-29,CNG,West
5083,2464,Ertiga,48,977697,2023-03-02,Petrol,Central
5084,1990,City,45,992377,2024-09-26,CNG,North
5085,2264,Ertiga,182,1412593,2024-09-07,Diesel,West
5086,4065,Seltos,100,770427,2022-03-13,Petrol,East
5087,2884,Creta,100,2175429,2022-06-27,CNG,West
5088,4225,Baleno,46,2476111,2022-10-26,Petrol,East
5089,2809,Ertiga,159,863330,2022-09-23,Petrol,West
